Subject;Task;Lang.;Trial;Score;Item;notes;;;;;;;;;;;;;;;;;;;
22;kategori;L1;1;1;17;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;2;1;12;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;3;1;19;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;4;1;8;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;5;1;1;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;6;1;9;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;7;1;20;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;8;1;13;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;9;1;7;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;10;1;21;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;11;1;11;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;12;1;18;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;13;1;23;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;14;1;14;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;15;1;16;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;16;1;2;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;17;1;4;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;18;1;15;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;19;1;0;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;20;1;10;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;21;1;6;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;22;1;22;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;23;1;5;;;;;;;;;;;;;;;;;;;;
22;kategori;L1;24;1;3;;;;;;;;;;;;;;;;;;;;
22;form;L2;1;1;12;;;;;;;;;;;;;;;;;;;;
22;form;L2;2;1;7;;;;;;;;;;;;;;;;;;;;
22;form;L2;3;0;14;;;;;;;;;;;;;;;;;;;;
22;form;L2;4;1;13;;;;;;;;;;;;;;;;;;;;
22;form;L2;5;1;18;;;;;;;;;;;;;;;;;;;;
22;form;L2;6;1;4;;;;;;;;;;;;;;;;;;;;
22;form;L2;7;1;11;;;;;;;;;;;;;;;;;;;;
22;form;L2;8;0;16;;;;;;;;;;;;;;;;;;;;
22;form;L2;9;1;5;;;;;;;;;;;;;;;;;;;;
22;form;L2;10;1;8;;;;;;;;;;;;;;;;;;;;
22;form;L2;11;1;19;;;;;;;;;;;;;;;;;;;;
22;form;L2;12;1;21;;;;;;;;;;;;;;;;;;;;
22;form;L2;13;1;1;;;;;;;;;;;;;;;;;;;;
22;form;L2;14;0;6;;;;;;;;;;;;;;;;;;;;
22;form;L2;15;1;15;;;;;;;;;;;;;;;;;;;;
22;form;L2;16;1;17;;;;;;;;;;;;;;;;;;;;
22;form;L2;17;1;2;;;;;;;;;;;;;;;;;;;;
22;form;L2;18;1;20;;;;;;;;;;;;;;;;;;;;
22;form;L2;19;1;9;;;;;;;;;;;;;;;;;;;;
22;form;L2;20;1;0;;;;;;;;;;;;;;;;;;;;
22;form;L2;21;1;3;;;;;;;;;;;;;;;;;;;;
22;form;L2;22;0;10;;;;;;;;;;;;;;;;;;;;
22;form;L2;23;1;22;;;;;;;;;;;;;;;;;;;;
22;form;L2;24;1;23;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;1;0;20;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;2;1;12;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;3;1;3;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;4;1;5;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;5;1;17;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;6;1;1;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;7;1;7;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;8;1;6;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;9;1;13;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;10;1;22;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;11;1;19;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;12;1;8;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;13;1;0;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;14;1;18;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;15;1;11;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;16;1;23;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;17;1;4;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;18;1;21;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;19;1;2;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;20;1;9;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;21;1;14;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;22;1;10;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;23;1;16;;;;;;;;;;;;;;;;;;;;
22;kategori;L2;24;1;15;;;;;;;;;;;;;;;;;;;;
23;form;L1;1;1;20;;;;;;;;;;;;;;;;;;;;
23;form;L1;2;1;2;;;;;;;;;;;;;;;;;;;;
23;form;L1;3;1;18;;;;;;;;;;;;;;;;;;;;
23;form;L1;4;0;16;;;;;;;;;;;;;;;;;;;;
23;form;L1;5;1;19;;;;;;;;;;;;;;;;;;;;
23;form;L1;6;0;13;;;;;;;;;;;;;;;;;;;;
23;form;L1;7;0;14;;;;;;;;;;;;;;;;;;;;
23;form;L1;8;1;17;;;;;;;;;;;;;;;;;;;;
23;form;L1;9;1;21;;;;;;;;;;;;;;;;;;;;
23;form;L1;10;0;5;;;;;;;;;;;;;;;;;;;;
23;form;L1;11;1;0;;;;;;;;;;;;;;;;;;;;
23;form;L1;12;1;8;;;;;;;;;;;;;;;;;;;;
23;form;L1;13;1;23;;;;;;;;;;;;;;;;;;;;
23;form;L1;14;1;9;;;;;;;;;;;;;;;;;;;;
23;form;L1;15;0;15;;;;;;;;;;;;;;;;;;;;
23;form;L1;16;1;4;;;;;;;;;;;;;;;;;;;;
23;form;L1;17;1;3;;;;;;;;;;;;;;;;;;;;
23;form;L1;18;1;1;;;;;;;;;;;;;;;;;;;;
23;form;L1;19;1;10;;;;;;;;;;;;;;;;;;;;
23;form;L1;20;1;12;;;;;;;;;;;;;;;;;;;;
23;form;L1;21;1;22;;;;;;;;;;;;;;;;;;;;
23;form;L1;22;1;6;;;;;;;;;;;;;;;;;;;;
23;form;L1;23;1;11;;;;;;;;;;;;;;;;;;;;
23;form;L1;24;1;7;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;1;1;14;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;2;1;22;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;3;1;18;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;4;1;15;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;5;1;0;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;6;1;9;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;7;1;5;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;8;1;20;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;9;1;13;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;10;1;7;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;11;1;19;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;12;1;1;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;13;1;10;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;14;1;12;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;15;1;2;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;16;1;6;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;17;1;23;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;18;1;3;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;19;1;11;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;20;0;17;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;21;1;16;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;22;1;4;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;23;1;8;;;;;;;;;;;;;;;;;;;;
23;kategori;L1;24;1;21;;;;;;;;;;;;;;;;;;;;
23;form;L2;1;0;9;;;;;;;;;;;;;;;;;;;;
23;form;L2;2;0;16;;;;;;;;;;;;;;;;;;;;
23;form;L2;3;0;13;;;;;;;;;;;;;;;;;;;;
23;form;L2;4;1;22;;;;;;;;;;;;;;;;;;;;
23;form;L2;5;1;21;;;;;;;;;;;;;;;;;;;;
23;form;L2;6;1;0;;;;;;;;;;;;;;;;;;;;
23;form;L2;7;1;18;;;;;;;;;;;;;;;;;;;;
23;form;L2;8;1;6;;;;;;;;;;;;;;;;;;;;
23;form;L2;9;1;1;;;;;;;;;;;;;;;;;;;;
23;form;L2;10;1;7;;;;;;;;;;;;;;;;;;;;
23;form;L2;11;1;11;;;;;;;;;;;;;;;;;;;;
23;form;L2;12;1;5;;;;;;;;;;;;;;;;;;;;
23;form;L2;13;1;20;;;;;;;;;;;;;;;;;;;;
23;form;L2;14;1;19;;;;;;;;;;;;;;;;;;;;
23;form;L2;15;1;8;;;;;;;;;;;;;;;;;;;;
23;form;L2;16;1;23;;;;;;;;;;;;;;;;;;;;
23;form;L2;17;0;14;;;;;;;;;;;;;;;;;;;;
23;form;L2;18;1;2;;;;;;;;;;;;;;;;;;;;
23;form;L2;19;1;12;;;;;;;;;;;;;;;;;;;;
23;form;L2;20;0;4;;;;;;;;;;;;;;;;;;;;
23;form;L2;21;0;3;;;;;;;;;;;;;;;;;;;;
23;form;L2;22;1;15;;;;;;;;;;;;;;;;;;;;
23;form;L2;23;1;17;;;;;;;;;;;;;;;;;;;;
23;form;L2;24;0;10;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;1;1;6;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;2;1;17;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;3;1;15;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;4;1;8;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;5;1;4;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;6;1;11;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;7;1;18;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;8;1;13;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;9;1;9;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;10;1;3;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;11;1;2;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;12;1;10;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;13;1;1;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;14;1;16;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;15;1;12;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;16;1;21;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;17;1;7;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;18;1;23;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;19;1;20;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;20;1;22;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;21;1;5;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;22;1;0;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;23;1;14;;;;;;;;;;;;;;;;;;;;
23;kategori;L2;24;1;19;;;;;;;;;;;;;;;;;;;;
24;form;L1;1;1;18;;;;;;;;;;;;;;;;;;;;
24;form;L1;2;1;16;;;;;;;;;;;;;;;;;;;;
24;form;L1;3;1;5;;;;;;;;;;;;;;;;;;;;
24;form;L1;4;1;20;;;;;;;;;;;;;;;;;;;;
24;form;L1;5;1;23;;;;;;;;;;;;;;;;;;;;
24;form;L1;6;1;10;;;;;;;;;;;;;;;;;;;;
24;form;L1;7;1;12;;;;;;;;;;;;;;;;;;;;
24;form;L1;8;1;21;;;;;;;;;;;;;;;;;;;;
24;form;L1;9;1;15;;;;;;;;;;;;;;;;;;;;
24;form;L1;10;1;22;;;;;;;;;;;;;;;;;;;;
24;form;L1;11;1;1;;;;;;;;;;;;;;;;;;;;
24;form;L1;12;1;0;;;;;;;;;;;;;;;;;;;;
24;form;L1;13;1;2;;;;;;;;;;;;;;;;;;;;
24;form;L1;14;1;13;;;;;;;;;;;;;;;;;;;;
24;form;L1;15;1;4;;;;;;;;;;;;;;;;;;;;
24;form;L1;16;1;3;;;;;;;;;;;;;;;;;;;;
24;form;L1;17;1;17;;;;;;;;;;;;;;;;;;;;
24;form;L1;18;1;14;;;;;;;;;;;;;;;;;;;;
24;form;L1;19;1;6;;;;;;;;;;;;;;;;;;;;
24;form;L1;20;0;7;;;;;;;;;;;;;;;;;;;;
24;form;L1;21;1;11;;;;;;;;;;;;;;;;;;;;
24;form;L1;22;1;19;;;;;;;;;;;;;;;;;;;;
24;form;L1;23;1;8;;;;;;;;;;;;;;;;;;;;
24;form;L1;24;1;9;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;1;1;21;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;2;1;10;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;3;1;1;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;4;1;2;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;5;1;14;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;6;1;18;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;7;1;17;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;8;1;6;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;9;1;13;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;10;1;9;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;11;1;8;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;12;1;16;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;13;1;7;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;14;1;19;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;15;1;22;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;16;1;4;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;17;1;12;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;18;1;15;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;19;1;3;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;20;1;20;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;21;1;11;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;22;1;23;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;23;1;5;;;;;;;;;;;;;;;;;;;;
24;kategori;L1;24;1;0;;;;;;;;;;;;;;;;;;;;
24;form;L2;1;0;2;;;;;;;;;;;;;;;;;;;;
24;form;L2;2;1;8;;;;;;;;;;;;;;;;;;;;
24;form;L2;3;1;22;;;;;;;;;;;;;;;;;;;;
24;form;L2;4;1;1;;;;;;;;;;;;;;;;;;;;
24;form;L2;5;0;17;;;;;;;;;;;;;;;;;;;;
24;form;L2;6;1;3;;;;;;;;;;;;;;;;;;;;
24;form;L2;7;1;11;;;;;;;;;;;;;;;;;;;;
24;form;L2;8;1;15;;;;;;;;;;;;;;;;;;;;
24;form;L2;9;1;16;;;;;;;;;;;;;;;;;;;;
24;form;L2;10;1;5;;;;;;;;;;;;;;;;;;;;
24;form;L2;11;1;20;;;;;;;;;;;;;;;;;;;;
24;form;L2;12;0;7;;;;;;;;;;;;;;;;;;;;
24;form;L2;13;1;10;;;;;;;;;;;;;;;;;;;;
24;form;L2;14;1;21;;;;;;;;;;;;;;;;;;;;
24;form;L2;15;1;19;;;;;;;;;;;;;;;;;;;;
24;form;L2;16;1;13;;;;;;;;;;;;;;;;;;;;
24;form;L2;17;1;4;;;;;;;;;;;;;;;;;;;;
24;form;L2;18;0;14;;;;;;;;;;;;;;;;;;;;
24;form;L2;19;1;18;;;;;;;;;;;;;;;;;;;;
24;form;L2;20;1;0;;;;;;;;;;;;;;;;;;;;
24;form;L2;21;1;12;;;;;;;;;;;;;;;;;;;;
24;form;L2;22;1;23;;;;;;;;;;;;;;;;;;;;
24;form;L2;23;1;6;;;;;;;;;;;;;;;;;;;;
24;form;L2;24;1;9;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;1;1;13;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;2;1;21;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;3;1;22;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;4;1;20;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;5;1;16;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;6;1;17;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;7;1;7;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;8;1;3;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;9;1;4;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;10;1;9;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;11;1;2;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;12;1;10;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;13;1;11;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;14;1;18;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;15;1;5;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;16;1;14;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;17;1;1;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;18;1;15;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;19;1;0;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;20;1;6;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;21;1;8;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;22;1;19;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;23;1;12;;;;;;;;;;;;;;;;;;;;
24;kategori;L2;24;1;23;;;;;;;;;;;;;;;;;;;;
